,Gender,Home Location,Level of Education,Age(Years),Number of Subjects,Device type used to attend classes,Economic status,Family size,Internet facility in your locality,Are you involved in any sports?,Do elderly people monitor you?,Study time (Hours),Sleep time (Hours),Time spent on social media (Hours),Interested in Gaming?,Have separate room for studying?,Engaged in group studies?,Average marks scored before pandemic in traditional classroom,Your interaction in online mode,Clearing doubts with faculties in online mode,Interested in?,Performance in online,Your level of satisfaction in Online Education
430,Male,Urban,Under Graduate,20,20,Laptop,Middle Class,4,5,No,No,1,5,8,Yes,Yes,No,85.5,3,3,Both,4,Bad
431,Female,Rural,Under Graduate,21,3,Laptop,Middle Class,3,1,No,No,1,4,2,Yes,Yes,No,85.5,1,1,Practical,2,Bad
432,Female,Urban,Under Graduate,21,2,Laptop,Middle Class,4,3,No,No,4,5,4,No,No,No,85.5,3,1,Practical,6,Average
433,Female,Urban,Under Graduate,23,6,Laptop,Middle Class,4,4,No,Yes,5,6,1,No,No,No,65.5,3,3,Practical,6,Average
434,Female,Urban,Under Graduate,19,6,Laptop,Middle Class,4,5,Yes,No,4,8,2,No,No,yes,85.5,3,3,Practical,8,Average
435,Female,Urban,School,20,7,Laptop,Middle Class,4,5,No,No,1,6,8,No,Yes,No,75.5,1,1,Both,6,Bad
436,Female,Rural,Under Graduate,24,6,Mobile,Middle Class,4,2,Yes,Yes,8,4,1,Yes,Yes,yes,75.5,4,3,Practical,7,Good
437,Female,Urban,Under Graduate,22,3,Laptop,Middle Class,4,5,Yes,No,2,8,1,No,Yes,yes,85.5,4,1,Both,8,Bad
438,Male,Urban,Under Graduate,21,4,Laptop,Rich,5,4,Yes,No,5,7,5,No,No,No,95.5,4,4,Practical,10,Average
439,Male,Rural,School,12,8,Laptop,Middle Class,3,4,No,No,2,10,6,Yes,No,No,85.5,5,4,Theory,6,Average
440,Female,Urban,Under Graduate,18,1,Laptop,Middle Class,4,4,Yes,No,4,7,3,Yes,Yes,yes,75.5,3,3,Practical,9,Average
441,Female,Rural,Under Graduate,25,20,Mobile,Middle Class,5,3,Yes,No,8,8,3,Yes,Yes,No,55.5,4,5,Both,10,Average
442,Male,Urban,Under Graduate,19,9,Laptop,Middle Class,4,5,No,No,4,6,2,No,Yes,No,75.5,5,5,Practical,9,Good
443,Male,Urban,School,19,5,Laptop,Middle Class,3,5,No,No,3,7,3,Yes,Yes,No,95.5,2,1,Practical,3,Bad
444,Male,Urban,Under Graduate,21,16,Laptop,Middle Class,3,4,No,No,3,7,2,No,Yes,No,85.5,3,2,Both,5,Bad
445,Male,Urban,Under Graduate,21,19,Mobile,Middle Class,6,3,Yes,Yes,4,7,10,No,No,No,55.5,4,5,Practical,8,Good
446,Male,Rural,Under Graduate,19,7,Mobile,Middle Class,5,3,No,No,3,7,2,Yes,Yes,No,65.5,3,3,Practical,6,Average
447,Male,Urban,Under Graduate,17,6,Laptop,Middle Class,5,5,No,No,4,7,1,No,Yes,No,85.5,4,4,Theory,8,Good
448,Male,Urban,Under Graduate,21,5,Laptop,Middle Class,5,5,Yes,Yes,4,7,2,No,No,No,75.5,2,4,Practical,9,Average
449,Male,Urban,Under Graduate,21,6,Laptop,Middle Class,5,5,Yes,Yes,3,7,1,No,Yes,yes,85.5,2,1,Practical,4,Bad
450,Female,Urban,Under Graduate,21,5,Laptop,Rich,4,5,No,No,4,8,5,No,No,No,85.5,3,3,Practical,7,Average
451,Female,Urban,Under Graduate,21,3,Laptop,Middle Class,4,4,No,No,3,8,1,No,No,No,85.5,3,3,Both,7,Average
452,Male,Urban,Under Graduate,21,5,Laptop,Middle Class,4,4,Yes,No,4,7,1,No,Yes,yes,75.5,2,2,Practical,8,Average
453,Female,Urban,Under Graduate,19,6,Mobile,Middle Class,3,5,Yes,No,7,8,1,Yes,No,yes,75.5,5,5,Theory,10,Good
454,Male,Urban,Under Graduate,21,8,Laptop,Middle Class,4,4,Yes,No,2,10,8,Yes,Yes,No,75.5,1,1,Both,4,Bad
455,Female,Rural,Under Graduate,20,7,Laptop,Middle Class,5,4,No,Yes,8,8,3,No,Yes,No,75.5,3,3,Both,8,Average
456,Female,Urban,Post Graduate,34,10,Laptop,Middle Class,2,4,No,No,2,6,1,No,No,yes,65.5,4,4,Practical,9,Good
457,Male,Urban,Under Graduate,24,5,Laptop,Middle Class,5,3,No,No,3,7,5,No,No,No,75.5,3,3,Practical,6,Average
458,Male,Urban,Under Graduate,21,5,Laptop,Middle Class,7,5,Yes,Yes,6,7,3,Yes,Yes,No,85.5,3,5,Both,6,Average
459,Female,Urban,Under Graduate,23,4,Laptop,Rich,10,5,Yes,Yes,6,6,10,Yes,No,yes,55.5,5,5,Practical,9,Average
460,Male,Urban,Under Graduate,21,8,Laptop,Middle Class,5,3,No,Yes,8,5,1,No,Yes,No,95.5,4,4,Both,7,Average
461,Female,Rural,Under Graduate,24,6,Laptop,Middle Class,6,3,No,Yes,10,6,2,No,No,yes,75.5,3,3,Practical,8,Good
462,Male,Urban,Under Graduate,20,6,Laptop,Middle Class,5,5,Yes,No,3,3,8,Yes,No,yes,95.5,1,1,Both,8,Bad
463,Female,Urban,Under Graduate,20,9,Laptop,Middle Class,4,4,Yes,Yes,8,7,3,Yes,Yes,yes,85.5,3,2,Both,6,Average
464,Male,Urban,Under Graduate,23,6,Laptop,Middle Class,3,3,No,No,2,4,2,No,No,yes,65.5,3,3,Both,6,Good
465,Male,Urban,Under Graduate,18,5,Laptop,Middle Class,4,3,No,Yes,8,6,2,No,Yes,No,75.5,4,3,Practical,6,Average
466,Female,Urban,Under Graduate,18,5,Mobile,Middle Class,4,4,No,No,4,7,2,No,No,No,95.5,3,3,Practical,6,Average
467,Male,Urban,Under Graduate,21,8,Laptop,Middle Class,4,4,No,No,4,6,2,No,Yes,No,85.5,5,4,Both,8,Average
468,Female,Urban,Under Graduate,18,5,Laptop,Middle Class,4,2,No,Yes,4,7,3,No,No,No,85.5,2,2,Theory,5,Average
469,Female,Urban,Under Graduate,18,6,Laptop,Middle Class,4,5,Yes,No,4,6,2,No,Yes,No,95.5,3,3,Both,8,Average
470,Male,Rural,Post Graduate,23,8,Mobile,Middle Class,4,4,No,No,6,6,1,No,No,No,85.5,4,3,Practical,5,Good
471,Male,Urban,Post Graduate,21,13,Mobile,Middle Class,4,3,No,No,4,6,4,Yes,Yes,No,55.5,3,3,Both,8,Average
472,Male,Urban,Post Graduate,21,20,Mobile,Middle Class,10,4,Yes,Yes,5,5,4,Yes,Yes,No,65.5,2,1,Practical,8,Average
473,Male,Rural,Post Graduate,21,9,Mobile,Middle Class,4,5,Yes,No,7,8,4,Yes,Yes,No,65.5,5,5,Practical,7,Average
474,Male,Urban,Post Graduate,21,5,Laptop,Middle Class,4,4,Yes,No,3,8,8,Yes,Yes,yes,75.5,3,3,Practical,4,Average
475,Male,Urban,Under Graduate,17,5,Desktop,Middle Class,4,5,Yes,Yes,4,7,1,Yes,Yes,No,85.5,4,4,Both,8,Average
476,Male,Urban,School,18,5,Mobile,Middle Class,6,3,No,Yes,5,6,6,No,Yes,yes,55.5,2,2,Both,9,Average
477,Male,Urban,Under Graduate,21,7,Mobile,Middle Class,4,4,No,Yes,1,7,6,Yes,Yes,yes,65.5,1,1,Both,4,Average
478,Female,Urban,Post Graduate,24,1,Mobile,Middle Class,3,2,No,No,8,5,7,Yes,No,yes,85.5,4,4,Practical,9,Bad
479,Female,Rural,Post Graduate,24,5,Mobile,Middle Class,5,3,No,No,4,6,2,Yes,No,No,55.5,3,4,Both,8,Good
480,Female,Rural,Under Graduate,22,5,Laptop,Middle Class,4,3,No,Yes,5,7,3,Yes,No,yes,65.5,3,2,Practical,5,Bad
481,Female,Urban,Under Graduate,20,9,Laptop,Middle Class,4,5,No,No,4,9,8,No,Yes,yes,45.5,1,3,Both,7,Average
482,Female,Urban,Under Graduate,23,6,Mobile,Middle Class,5,4,No,Yes,6,7,3,Yes,No,yes,95.5,3,5,Both,5,Average
483,Male,Rural,Post Graduate,21,3,Laptop,Middle Class,4,3,No,No,5,8,6,Yes,Yes,No,75.5,2,1,Practical,8,Average
484,Female,Rural,Under Graduate,22,5,Laptop,Middle Class,5,3,No,Yes,6,8,2,Yes,No,No,45.5,5,4,Both,8,Good
485,Male,Urban,Under Graduate,20,8,Laptop,Middle Class,5,5,Yes,Yes,7,8,3,Yes,Yes,No,95.5,5,5,Both,8,Good
486,Female,Urban,Under Graduate,20,6,Laptop,Middle Class,5,5,No,No,3,8,6,No,Yes,No,75.5,3,2,Theory,5,Bad
487,Male,Rural,Under Graduate,23,6,Mobile,Poor,5,1,Yes,No,3,8,2,Yes,No,No,45.5,2,2,Both,5,Average
488,Male,Urban,Post Graduate,24,19,Laptop,Middle Class,4,4,No,Yes,6,6,1,Yes,Yes,yes,75.5,4,4,Both,9,Average
489,Male,Urban,Post Graduate,40,10,Laptop,Middle Class,3,4,No,No,3,6,1,No,Yes,No,55.5,4,3,Practical,7,Good
490,Male,Urban,Under Graduate,20,8,Mobile,Middle Class,5,4,Yes,Yes,4,6,3,Yes,Yes,No,65.5,4,4,Theory,8,Good
491,Male,Urban,Post Graduate,27,7,Laptop,Middle Class,4,4,No,No,2,6,2,Yes,Yes,No,75.5,4,3,Practical,10,Average
492,Male,Urban,Under Graduate,19,8,Mobile,Middle Class,7,1,No,No,4,7,1,No,No,yes,55.5,2,1,Theory,9,Good
493,Male,Rural,Under Graduate,18,7,Mobile,Middle Class,5,3,Yes,No,1,9,1,Yes,No,No,75.5,3,3,Theory,6,Average
494,Female,Rural,Under Graduate,19,7,Mobile,Middle Class,4,3,No,Yes,5,5,2,No,No,yes,65.5,5,4,Theory,10,Good
495,Female,Rural,Under Graduate,20,7,Mobile,Middle Class,4,4,No,Yes,4,5,2,No,No,yes,75.5,5,5,Theory,10,Good
496,Female,Urban,Under Graduate,22,5,Mobile,Middle Class,5,2,Yes,Yes,5,4,1,Yes,No,yes,15.5,4,4,Theory,10,Good
497,Male,Rural,Under Graduate,21,8,Mobile,Middle Class,3,2,Yes,Yes,4,7,1,No,Yes,yes,65.5,4,3,Practical,7,Average
498,Male,Rural,Under Graduate,20,8,Laptop,Poor,6,3,No,Yes,3,6,1,Yes,Yes,No,85.5,3,3,Practical,7,Average
499,Male,Rural,School,18,10,Mobile,Middle Class,4,3,No,Yes,2,10,2,Yes,Yes,yes,85.5,3,3,Practical,7,Average
500,Male,Rural,School,18,10,Mobile,Middle Class,4,3,No,Yes,2,9,4,Yes,No,No,85.5,3,3,Practical,5,Average
501,Female,Rural,Under Graduate,19,5,Laptop,Middle Class,4,5,No,Yes,1,7,2,Yes,Yes,No,65.5,5,5,Practical,10,Good
502,Female,Rural,Under Graduate,20,6,Mobile,Rich,5,4,No,Yes,4,7,3,Yes,Yes,yes,75.5,5,4,Both,10,Good
503,Female,Urban,Under Graduate,19,6,Desktop,Middle Class,4,5,No,Yes,3,9,2,No,Yes,yes,75.5,4,3,Practical,8,Good
504,Female,Urban,Under Graduate,19,6,Mobile,Middle Class,3,1,No,No,4,6,2,Yes,No,yes,55.5,5,5,Both,10,Good
505,Female,Urban,Under Graduate,21,6,Laptop,Middle Class,5,3,No,Yes,7,7,2,Yes,Yes,No,65.5,4,3,Theory,7,Good
506,Female,Urban,Under Graduate,20,5,Mobile,Middle Class,4,4,Yes,Yes,4,8,4,Yes,Yes,yes,45.5,3,2,Theory,6,Good
507,Female,Urban,Under Graduate,20,8,Mobile,Middle Class,4,4,No,No,3,9,4,Yes,No,yes,65.5,4,4,Both,6,Good
508,Female,Rural,Under Graduate,19,5,Laptop,Middle Class,4,5,No,Yes,4,5,2,No,Yes,yes,75.5,5,5,Both,10,Good
509,Female,Urban,Under Graduate,20,6,Mobile,Middle Class,4,1,No,No,8,7,2,Yes,No,No,65.5,3,4,Theory,5,Good
510,Female,Urban,Under Graduate,19,6,Laptop,Middle Class,5,5,Yes,Yes,8,7,1,No,Yes,yes,85.5,4,4,Practical,8,Average
511,Female,Urban,Under Graduate,19,6,Laptop,Middle Class,7,4,No,Yes,4,5,1,Yes,Yes,yes,75.5,2,2,Both,6,Average
512,Female,Urban,Under Graduate,22,5,Laptop,Middle Class,4,4,No,Yes,6,6,3,No,Yes,yes,65.5,3,3,Theory,6,Average
513,Male,Urban,Post Graduate,37,12,Laptop,Middle Class,4,5,Yes,Yes,4,8,3,Yes,Yes,yes,85.5,5,5,Both,10,Good
514,Female,Rural,Under Graduate,23,5,Laptop,Middle Class,5,3,No,Yes,5,5,3,No,Yes,yes,65.5,3,3,Theory,6,Average
515,Male,Urban,Under Graduate,21,7,Laptop,Middle Class,4,4,Yes,Yes,6,7,2,No,Yes,yes,95.5,3,4,Practical,7,Average
516,Male,Urban,Under Graduate,20,6,Laptop,Middle Class,4,4,No,Yes,4,9,2,Yes,No,No,75.5,5,5,Theory,8,Good
517,Male,Urban,Under Graduate,20,6,Laptop,Middle Class,4,5,No,Yes,4,8,2,Yes,Yes,No,75.5,4,4,Both,8,Good
518,Male,Urban,Under Graduate,20,7,Laptop,Middle Class,3,5,Yes,No,4,8,2,Yes,Yes,yes,85.5,4,4,Both,9,Good
519,Male,Urban,Under Graduate,20,7,Laptop,Middle Class,3,2,No,No,5,7,1,Yes,Yes,No,75.5,1,1,Both,6,Bad
520,Male,Urban,Under Graduate,20,6,Laptop,Middle Class,4,5,Yes,No,2,8,6,Yes,Yes,yes,85.5,2,1,Both,7,Bad
521,Male,Urban,Under Graduate,20,6,Mobile,Middle Class,5,3,No,Yes,3,7,2,No,Yes,No,75.5,4,4,Theory,7,Average
522,Female,Urban,Under Graduate,20,5,Laptop,Middle Class,4,5,No,Yes,3,6,1,No,Yes,yes,65.5,5,5,Theory,10,Good
523,Male,Urban,School,19,7,Mobile,Middle Class,4,5,No,Yes,8,7,1,No,No,No,85.5,1,1,Both,2,Bad
524,Male,Urban,Under Graduate,20,6,Laptop,Middle Class,4,4,No,No,3,8,2,Yes,No,No,75.5,3,2,Both,6,Average
525,Male,Urban,Under Graduate,20,12,Laptop,Rich,5,5,Yes,Yes,3,7,1,No,Yes,yes,75.5,1,1,Both,2,Bad
526,Male,Urban,Under Graduate,21,7,Laptop,Middle Class,6,3,No,No,8,8,4,Yes,Yes,No,85.5,1,2,Both,5,Bad
527,Male,Rural,Under Graduate,21,14,Laptop,Middle Class,8,4,Yes,Yes,3,7,3,Yes,No,yes,75.5,4,5,Both,7,Average
528,Male,Urban,Under Graduate,20,7,Laptop,Middle Class,4,4,No,Yes,7,5,4,Yes,Yes,yes,75.5,4,3,Both,6,Average
529,Female,Urban,Under Graduate,20,6,Mobile,Middle Class,4,4,Yes,No,6,9,2,Yes,No,No,75.5,3,2,Both,6,Average
530,Male,Urban,Under Graduate,19,6,Laptop,Middle Class,4,4,No,No,3,8,2,Yes,Yes,No,85.5,3,3,Both,5,Average
531,Female,Urban,Under Graduate,20,6,Mobile,Middle Class,4,4,Yes,No,3,10,4,Yes,No,yes,55.5,5,4,Theory,8,Good
532,Male,Urban,Under Graduate,21,6,Laptop,Middle Class,4,4,Yes,Yes,3,7,2,Yes,Yes,yes,85.5,4,4,Both,8,Good
533,Male,Urban,Under Graduate,20,7,Laptop,Middle Class,6,3,Yes,Yes,8,7,2,Yes,Yes,yes,85.5,3,3,Both,6,Good
534,Female,Urban,School,20,6,Laptop,Middle Class,5,4,Yes,No,3,8,2,No,Yes,No,75.5,4,4,Practical,8,Good
535,Male,Urban,Under Graduate,21,7,Laptop,Middle Class,3,3,Yes,Yes,7,5,1,No,Yes,No,85.5,3,3,Both,6,Average
536,Female,Urban,Post Graduate,24,15,Laptop,Middle Class,4,3,No,No,6,7,3,No,No,yes,85.5,3,3,Practical,4,Average
537,Female,Urban,School,20,6,Laptop,Rich,5,5,Yes,No,4,6,4,No,Yes,No,75.5,3,3,Theory,5,Good
538,Male,Urban,School,17,7,Mobile,Middle Class,4,1,No,No,6,6,1,Yes,No,No,85.5,3,5,Practical,6,Average
539,Male,Urban,School,18,6,Mobile,Middle Class,3,3,No,No,3,8,1,Yes,Yes,yes,75.5,3,4,Both,5,Average
540,Male,Urban,Under Graduate,18,8,Laptop,Middle Class,4,5,Yes,Yes,7,8,1,Yes,Yes,No,75.5,2,1,Theory,9,Bad
541,Female,Urban,Under Graduate,20,7,Laptop,Middle Class,4,5,Yes,No,4,8,2,No,Yes,yes,85.5,5,5,Both,9,Average
542,Male,Rural,Under Graduate,18,7,Mobile,Middle Class,6,4,No,Yes,5,8,2,Yes,No,No,55.5,2,3,Practical,6,Average
543,Male,Rural,Under Graduate,18,12,Laptop,Middle Class,4,4,No,Yes,5,7,1,Yes,Yes,No,85.5,4,4,Practical,8,Average
544,Male,Rural,Under Graduate,20,6,Mobile,Middle Class,4,2,Yes,Yes,2,8,1,Yes,No,yes,75.5,3,3,Both,9,Average
545,Male,Urban,School,20,7,Mobile,Middle Class,4,4,Yes,Yes,3,6,4,Yes,Yes,yes,75.5,3,3,Practical,8,Average
546,Male,Urban,Under Graduate,21,7,Laptop,Middle Class,4,4,Yes,Yes,5,7,3,Yes,Yes,No,95.5,3,3,Both,7,Average
547,Female,Urban,Under Graduate,17,5,Laptop,Middle Class,6,4,No,Yes,6,8,1,No,Yes,No,95.5,3,3,Practical,5,Average
548,Male,Urban,Under Graduate,22,6,Laptop,Middle Class,7,4,No,No,3,9,5,No,Yes,No,45.5,3,4,Practical,7,Good
549,Male,Rural,Under Graduate,17,8,Desktop,Middle Class,4,3,Yes,Yes,4,7,2,Yes,Yes,No,85.5,4,3,Both,6,Average
550,Female,Urban,Under Graduate,19,6,Mobile,Middle Class,4,3,No,No,4,10,10,Yes,Yes,No,65.5,3,2,Practical,6,Average
551,Male,Urban,Under Graduate,19,5,Mobile,Middle Class,3,5,Yes,Yes,6,6,2,Yes,Yes,yes,85.5,5,5,Both,10,Good
552,Male,Urban,Under Graduate,20,5,Laptop,Middle Class,6,5,Yes,Yes,6,6,2,Yes,Yes,yes,85.5,3,3,Both,8,Good
553,Male,Rural,Under Graduate,18,7,Laptop,Middle Class,4,2,Yes,Yes,4,8,2,Yes,Yes,yes,85.5,3,2,Both,6,Bad
554,Male,Urban,Under Graduate,20,6,Laptop,Middle Class,3,4,No,Yes,7,8,2,Yes,Yes,No,85.5,3,2,Practical,7,Average
555,Male,Rural,Under Graduate,20,7,Laptop,Middle Class,5,3,No,No,7,6,1,Yes,Yes,No,95.5,4,3,Practical,7,Average
556,Male,Urban,Under Graduate,20,7,Laptop,Middle Class,3,3,Yes,No,3,5,2,Yes,No,No,55.5,3,3,Practical,6,Good
557,Male,Urban,Under Graduate,20,7,Laptop,Middle Class,3,3,Yes,Yes,4,7,1,Yes,Yes,No,75.5,3,3,Practical,8,Average
558,Male,Rural,Under Graduate,18,7,Laptop,Middle Class,4,3,No,Yes,7,7,2,Yes,Yes,yes,95.5,3,4,Practical,6,Average
559,Female,Urban,Post Graduate,18,7,Laptop,Middle Class,4,3,No,Yes,4,6,2,No,No,No,85.5,2,1,Theory,4,Average
560,Male,Urban,Under Graduate,21,7,Laptop,Middle Class,4,4,No,Yes,6,7,2,Yes,Yes,No,85.5,4,3,Practical,7,Average
561,Male,Rural,Under Graduate,20,6,Laptop,Middle Class,4,3,No,No,4,8,2,No,Yes,No,85.5,1,3,Both,8,Bad
562,Male,Rural,Under Graduate,18,7,Laptop,Middle Class,4,3,Yes,Yes,2,7,1,Yes,No,No,75.5,1,1,Both,3,Bad
563,Male,Rural,Under Graduate,17,8,Mobile,Middle Class,4,4,No,No,7,7,2,Yes,Yes,No,85.5,3,4,Theory,7,Average
564,Male,Rural,Under Graduate,18,6,Mobile,Middle Class,4,2,Yes,Yes,1,7,4,Yes,No,No,45.5,2,2,Practical,5,Bad
565,Female,Urban,Under Graduate,20,6,Laptop,Middle Class,4,2,No,No,6,7,2,No,No,No,85.5,1,2,Theory,5,Average
566,Male,Rural,Post Graduate,18,14,Mobile,Middle Class,4,1,No,Yes,6,8,4,No,Yes,yes,85.5,3,4,Practical,9,Average
567,Male,Rural,Post Graduate,17,8,Laptop,Middle Class,4,3,Yes,Yes,4,9,2,No,Yes,yes,65.5,1,2,Practical,6,Bad
568,Male,Rural,Under Graduate,18,6,Mobile,Middle Class,4,3,No,Yes,8,8,4,No,No,yes,85.5,4,5,Practical,9,Average
569,Male,Urban,Post Graduate,19,8,Mobile,Middle Class,4,4,No,No,3,6,1,No,Yes,No,85.5,4,3,Theory,7,Average
570,Male,Rural,Post Graduate,18,11,Mobile,Middle Class,5,1,No,Yes,8,5,1,No,No,yes,75.5,1,4,Practical,6,Bad
571,Male,Urban,Under Graduate,20,7,Laptop,Middle Class,4,4,No,No,4,6,2,No,No,No,85.5,3,4,Both,8,Good
572,Male,Urban,Under Graduate,17,8,Mobile,Middle Class,5,1,Yes,Yes,8,8,2,No,No,No,75.5,1,1,Theory,4,Bad
573,Male,Urban,Post Graduate,20,8,Laptop,Middle Class,4,4,Yes,Yes,4,5,2,Yes,Yes,No,85.5,3,3,Theory,7,Average
574,Male,Urban,Under Graduate,20,7,Laptop,Middle Class,9,4,Yes,No,8,7,2,No,No,yes,75.5,3,2,Practical,7,Bad
575,Male,Urban,Under Graduate,20,7,Laptop,Middle Class,4,4,No,No,2,8,2,No,Yes,No,85.5,2,2,Both,8,Average
576,Female,Urban,Post Graduate,22,4,Laptop,Middle Class,4,4,Yes,Yes,3,6,2,Yes,Yes,yes,75.5,3,3,Practical,6,Average
577,Male,Rural,Under Graduate,21,7,Laptop,Middle Class,4,3,No,Yes,8,5,1,Yes,Yes,No,85.5,3,2,Both,6,Bad
578,Male,Urban,Under Graduate,21,8,Laptop,Middle Class,3,2,No,Yes,8,8,1,Yes,Yes,No,85.5,2,2,Both,8,Bad
579,Male,Urban,Under Graduate,20,7,Laptop,Middle Class,5,5,Yes,No,6,6,2,Yes,Yes,No,85.5,4,1,Both,7,Bad
580,Male,Urban,Under Graduate,20,8,Laptop,Middle Class,4,4,No,No,10,7,1,Yes,No,No,85.5,2,2,Both,6,Average
581,Female,Urban,Under Graduate,20,7,Laptop,Middle Class,4,5,Yes,No,4,6,3,No,No,yes,95.5,3,3,Both,8,Good
582,Male,Urban,Under Graduate,20,6,Laptop,Middle Class,4,4,Yes,Yes,5,7,3,Yes,Yes,No,75.5,3,3,Theory,5,Average
583,Male,Urban,Under Graduate,20,5,Laptop,Middle Class,5,3,No,Yes,9,5,1,No,Yes,yes,75.5,2,2,Practical,5,Bad
584,Female,Urban,Under Graduate,17,6,Laptop,Middle Class,4,4,No,Yes,5,8,2,Yes,Yes,No,95.5,3,3,Both,8,Average
585,Male,Rural,Post Graduate,18,7,Laptop,Middle Class,4,4,No,No,8,8,1,Yes,No,No,55.5,1,1,Practical,8,Average
586,Male,Urban,Under Graduate,20,7,Laptop,Middle Class,4,3,Yes,No,4,7,2,Yes,Yes,No,85.5,3,2,Practical,4,Bad
587,Female,Urban,Under Graduate,19,6,Mobile,Middle Class,4,2,No,Yes,8,7,2,Yes,No,yes,75.5,5,5,Practical,10,Good
588,Male,Rural,Under Graduate,19,5,Mobile,Middle Class,6,1,No,No,6,6,1,No,No,No,85.5,1,1,Both,2,Bad
589,Female,Urban,Under Graduate,18,7,Laptop,Middle Class,4,4,No,No,4,7,2,No,No,No,85.5,3,3,Theory,6,Average
590,Male,Urban,Under Graduate,21,11,Mobile,Rich,5,5,Yes,Yes,5,8,1,No,Yes,yes,75.5,5,5,Practical,10,Good
591,Female,Urban,Under Graduate,18,8,Laptop,Middle Class,4,5,No,Yes,5,8,1,Yes,Yes,yes,95.5,5,5,Practical,9,Good
592,Female,Urban,Under Graduate,20,8,Laptop,Middle Class,4,4,No,Yes,2,7,2,No,No,yes,75.5,3,3,Both,9,Good
593,Female,Urban,Under Graduate,21,7,Laptop,Middle Class,4,3,No,No,7,8,2,Yes,Yes,No,85.5,1,1,Both,4,Bad
594,Female,Rural,Under Graduate,19,7,Mobile,Middle Class,4,4,No,Yes,2,5,2,No,Yes,No,75.5,3,4,Both,7,Average
595,Male,Rural,Under Graduate,20,6,Mobile,Middle Class,4,3,Yes,No,2,8,6,Yes,No,yes,75.5,3,4,Practical,6,Average
596,Female,Urban,Under Graduate,20,6,Laptop,Middle Class,5,4,No,Yes,3,8,2,No,Yes,yes,75.5,3,4,Both,8,Average
597,Male,Rural,Under Graduate,19,7,Mobile,Middle Class,4,2,No,No,7,7,1,No,No,yes,65.5,3,3,Both,6,Average
598,Male,Rural,Under Graduate,20,7,Mobile,Poor,5,2,No,No,6,7,4,No,No,yes,75.5,3,2,Both,6,Good
599,Female,Urban,Under Graduate,20,6,Laptop,Middle Class,5,3,No,Yes,1,8,10,Yes,Yes,yes,75.5,2,4,Theory,6,Bad
600,Male,Rural,Under Graduate,20,7,Mobile,Middle Class,4,3,No,No,5,8,6,Yes,Yes,No,65.5,3,3,Practical,8,Good
601,Male,Rural,Under Graduate,19,6,Mobile,Middle Class,4,5,No,No,3,8,4,Yes,Yes,yes,85.5,5,3,Theory,8,Good
602,Female,Urban,Under Graduate,21,7,Laptop,Middle Class,3,5,Yes,No,5,8,1,Yes,Yes,No,75.5,5,5,Theory,10,Good
603,Female,Rural,Under Graduate,18,7,Mobile,Middle Class,4,2,No,Yes,6,4,1,Yes,No,yes,75.5,4,3,Practical,10,Good
604,Male,Rural,Under Graduate,19,7,Mobile,Middle Class,5,4,Yes,Yes,4,6,4,Yes,No,yes,85.5,3,3,Practical,9,Good
605,Male,Rural,School,20,8,Mobile,Middle Class,4,2,No,No,4,8,5,Yes,No,No,85.5,4,4,Both,10,Good
606,Female,Urban,Under Graduate,21,6,Laptop,Middle Class,4,3,No,Yes,7,8,3,No,Yes,yes,85.5,3,3,Both,7,Average
607,Male,Rural,Under Graduate,21,7,Mobile,Middle Class,4,3,Yes,No,9,8,2,Yes,No,yes,75.5,5,4,Both,9,Good
608,Female,Urban,Under Graduate,20,6,Laptop,Middle Class,4,4,No,No,6,8,5,Yes,Yes,yes,85.5,5,5,Theory,10,Average
609,Male,Rural,Under Graduate,19,6,Desktop,Middle Class,3,4,No,Yes,4,6,4,No,Yes,No,45.5,3,2,Practical,8,Good
610,Female,Urban,Under Graduate,20,6,Mobile,Middle Class,4,4,No,Yes,6,7,3,No,No,No,95.5,3,2,Practical,4,Bad
611,Female,Urban,Under Graduate,19,6,Mobile,Middle Class,4,5,No,Yes,5,8,6,Yes,No,yes,55.5,5,5,Both,10,Good
612,Male,Urban,Under Graduate,21,7,Laptop,Middle Class,4,2,Yes,Yes,5,8,2,Yes,Yes,yes,85.5,3,3,Practical,6,Average
613,Male,Rural,Post Graduate,40,10,Desktop,Middle Class,3,4,No,No,5,6,1,No,Yes,No,65.5,5,4,Both,10,Good
614,Male,Urban,Under Graduate,21,7,Laptop,Middle Class,4,5,No,No,5,8,2,No,Yes,No,85.5,1,1,Both,4,Average
615,Male,Rural,Under Graduate,21,6,Laptop,Middle Class,10,3,No,No,1,1,10,Yes,No,yes,35.5,2,1,Theory,2,Good
616,Female,Urban,Under Graduate,19,7,Laptop,Middle Class,4,3,No,Yes,5,4,1,Yes,No,yes,75.5,3,3,Practical,6,Bad
617,Female,Urban,School,18,6,Laptop,Poor,5,4,Yes,Yes,2,6,2,Yes,No,No,65.5,1,1,Both,3,Bad
618,Female,Urban,Under Graduate,19,5,Laptop,Middle Class,4,3,Yes,No,3,7,1,Yes,No,yes,65.5,4,3,Theory,6,Average
619,Female,Urban,Under Graduate,24,5,Mobile,Middle Class,5,4,No,No,2,6,1,No,Yes,yes,75.5,3,3,Practical,7,Average
620,Female,Urban,School,18,8,Laptop,Middle Class,6,5,No,Yes,5,8,2,No,Yes,No,75.5,3,3,Practical,7,Good
